"","work","title","year","first_author","issn","name"
"5914","https://openalex.org/W358550788","The Law of Armed Conflict: International Humanitarian Law in War","2021-10-31","https://openalex.org/A2485473745",NA,NA
"5915","https://openalex.org/W605516148","Romantics at War: Glory and Guilt in the Age of Terrorism","2009-01-10","https://openalex.org/A2136579890",NA,NA
"5916","https://openalex.org/W1503906844","A Liberal Theory of International Justice","2009-07-15","https://openalex.org/A2170278912",NA,NA
"5917","https://openalex.org/W1540293742","The Israel-Arab Reader: A Documentary History of the Middle East Conflict","1969-01-01","https://openalex.org/A2806259898",NA,NA
"5918","https://openalex.org/W1999011167","Self-Defense, Pacifism, and the Possibility of Killing","1983-04-01","https://openalex.org/A2609739896","0014-1704","Ethics"
"5919","https://openalex.org/W2087960263","The asymmetric war discourse and its moral economies: a critique","2011-11-01","https://openalex.org/A2067965004","1752-9719","International Theory"
"5920","https://openalex.org/W3190148343","The moral standing of states: A response to four critics","1980-01-01","https://openalex.org/A1556649708","0048-3915","Philosophy & Public Affairs"
"5921","https://openalex.org/W570827362","In Defence of the Terror: Liberty or Death in the French Revolution","2012-08-07","https://openalex.org/A2315627620",NA,NA
"5922","https://openalex.org/W1969627690","Terrorism, Morality, and Supreme Emergency","2004-07-01","https://openalex.org/A669806269","0014-1704","Ethics"
"5923","https://openalex.org/W2065214919","Proportionality in the Morality of War","2005-01-01","https://openalex.org/A2504169578","0048-3915","Philosophy & Public Affairs"
"5924","https://openalex.org/W2088385509","Why Civil Resistance Works: The Strategic Logic of Nonviolent Conflict","2011-08-09","https://openalex.org/A2150474815",NA,NA
"5925","https://openalex.org/W2153310336","License to kill : is legitimate authority a requirement for just war?","2013-03-01","https://openalex.org/A2670053075","1752-9719","International Theory"
"5926","https://openalex.org/W2167486866","Proportionality in the Afghanistan War","2011-06-01","https://openalex.org/A2153422416","0892-6794","Ethics & International Affairs"
"5927","https://openalex.org/W2484908947","Vitoria: Political Writings","1991-01-01","https://openalex.org/A1763438302",NA,NA
"5928","https://openalex.org/W1546664571","The contemporary law of armed conflict","2000-01-01","https://openalex.org/A3139987382",NA,NA
"5929","https://openalex.org/W1591822014","Invisible Armies: An Epic History of Guerrilla Warfare from Ancient Times to the Present","2013-01-15","https://openalex.org/A2798572612",NA,NA
"5930","https://openalex.org/W1594135002","Contesting Democracy: Political Ideas in Twentieth-Century Europe","2011-09-20","https://openalex.org/A2143035322",NA,NA
"5931","https://openalex.org/W1761052593","Women and Human Development: The Capabilities Approach","2000-01-01","https://openalex.org/A983098362",NA,NA
"5932","https://openalex.org/W2052952150","Fighting by other Means in the Mideast: A Critical Analysis of Israel's Assassination Policy","2003-06-01","https://openalex.org/A3010373796","0032-3217","Political Studies"
"5933","https://openalex.org/W2126609011","Severe Poverty as a Violation of Negative Duties","2005-03-01","https://openalex.org/A2065004463","0892-6794","Ethics & International Affairs"
"5934","https://openalex.org/W2127051737","Rethinking Sovereignty, Rethinking Revolution","2008-09-01","https://openalex.org/A3014138993","0048-3915","Philosophy & Public Affairs"
"5935","https://openalex.org/W2977900426","Human Shields and International Humanitarian Law","2008-07-07","https://openalex.org/A2491515608",NA,"Frieden in Freiheit - Peace in liberty - Paix en liberté"
"5936","https://openalex.org/W563379720","A Dangerous Mind: Carl Schmitt in Post-War European Thought","2003-10-21","https://openalex.org/A2143035322",NA,NA
"5937","https://openalex.org/W1485050168","Violence and social justice","2007-01-01","https://openalex.org/A1509430424",NA,NA
"5938","https://openalex.org/W1993060836","‘Death to Tyrants’: Self-Defence, Human Rights and Tyrannicide – Part II","2009-04-01","https://openalex.org/A1982673932","1755-0882","Journal of International Political Theory"
"5939","https://openalex.org/W2013448706","Guns, Food, and Liability to Attack in War*","2009-10-01","https://openalex.org/A2194143901","0014-1704","Ethics"
"5940","https://openalex.org/W2160642393","Terrorism and the Ethics of War","2010-05-13","https://openalex.org/A2374877870",NA,NA
"5941","https://openalex.org/W2170715741","The Changing Face of Enmity","2010-11-01","https://openalex.org/A2069675882","1752-9719","International Theory"
"5942","https://openalex.org/W2249025863","The theory of the partisan: Carl Schmitt's neglected legacy","2005-01-01","https://openalex.org/A2219161610","0143-781X","History of Political Thought"
"5943","https://openalex.org/W2990572860","Just war and human rights","1980-01-01","https://openalex.org/A2224669065","0048-3915","Philosophy & Public Affairs"
"5944","https://openalex.org/W569258801","For the Liberation of Brazil","1971-01-01","https://openalex.org/A2654285659",NA,NA
"5945","https://openalex.org/W1983304731","The Conduct of Hostilities under the Law of International Armed Conflict","2010-05-24","https://openalex.org/A2784323112",NA,NA
"5946","https://openalex.org/W2045160306","Terrorism, shared rules and trust","2008-06-01","https://openalex.org/A3014138993","0963-8016","Journal of Political Philosophy"
"5947","https://openalex.org/W2086570032","Saving Strangers: Humanitarian Intervention in International Society","2001-03-01","https://openalex.org/A2169230558",NA,NA
"5948","https://openalex.org/W2104496582","Gendering Grotius Sex and Sex Difference in the Laws of War","2006-04-01","https://openalex.org/A1847418852","0090-5917","Political Theory"
"5949","https://openalex.org/W2162632589","Disagreement, asymmetry, and liberal legitimacy","2005-10-01","https://openalex.org/A2171577416","1470-594X","Politics, Philosophy & Economics"
"5950","https://openalex.org/W2335769564","Christian Just War Reasoning and Two Cases of Rebellion: Ireland 1916–1921 and Syria 2011–Present","2013-01-01","https://openalex.org/A2492885120","0892-6794","Ethics & International Affairs"
"5951","https://openalex.org/W1928975256","Fairness and Liability in the Just War: Combatants, Non‐combatants and Lawful Irregulars","2013-03-01","https://openalex.org/A2103988045","0032-3217","Political Studies"
"5952","https://openalex.org/W1994423230","On the Moral Equality of Combatants","2006-12-01","https://openalex.org/A2153422416","0963-8016","Journal of Political Philosophy"
"5953","https://openalex.org/W2024376077","THE RIGHT TO REBEL","1988-03-01","https://openalex.org/A3214021107","0143-6503","Oxford Journal of Legal Studies"
"5954","https://openalex.org/W2069257298","Revolutionary terrorism: The FLN in Algeria, 1954-1962","1978-01-01","https://openalex.org/A2499185807",NA,NA
"5955","https://openalex.org/W2566262442","What Terrorists Want: Understanding the Terrorist Threat","2006-01-01","https://openalex.org/A2609755232",NA,NA
"5956","https://openalex.org/W3150395661","Insurrection and intervention: The two faces of sovereignty","2011-01-01","https://openalex.org/A3080253413",NA,NA
"5957","https://openalex.org/W591222643","Hitler's Hangman: The Life of Heydrich","2011-11-15","https://openalex.org/A2230413254",NA,NA
"5958","https://openalex.org/W642384812","The Ethics of War: Shared Problems in Different Traditions","2006-02-28","https://openalex.org/A2030698082",NA,NA
"5959","https://openalex.org/W1492157255","No Easy Walk to Freedom","1965-01-01","https://openalex.org/A561548655",NA,NA
"5960","https://openalex.org/W1539802980","If Not Now, When?","1982-01-01","https://openalex.org/A1936415789",NA,NA
"5961","https://openalex.org/W1553234580","From dictatorship to democracy : a conceptual framework for liberation","2011-01-01","https://openalex.org/A2435897071",NA,NA
"5962","https://openalex.org/W1972893397","Suicidal rebellions and the moral hazard of humanitarian intervention","2005-06-01","https://openalex.org/A2617777928","1744-9057","Ethnopolitics"
"5963","https://openalex.org/W2085108296","Why We Need a Just Rebellion Theory","2013-12-01","https://openalex.org/A2098494198","0892-6794","Ethics & International Affairs"
"5964","https://openalex.org/W2106225347","The Use and Abuse of Political Violence","1984-09-01","https://openalex.org/A2951049974","0032-3217","Political Studies"
"5965","https://openalex.org/W378019453","The Difficulty of Tolerance: Essays in Political Philosophy","2003-06-26","https://openalex.org/A2899272028",NA,NA
"5966","https://openalex.org/W1502993979","Algeria: France's Undeclared War","2011-11-24","https://openalex.org/A2162767023",NA,NA
"5967","https://openalex.org/W2006453547","Self‐Defence and the Right to Resist","2008-02-01","https://openalex.org/A2103988045","0967-2559","International Journal of Philosophical Studies"
"5968","https://openalex.org/W2154782905","Utility and Democracy: The Political Thought of Jeremy Bentham","2006-01-01","https://openalex.org/A2143653132",NA,"Research Papers in Economics"
"5969","https://openalex.org/W2169799519","The Morality of Terrorism","1997-11-01","https://openalex.org/A274927810","0264-3758","Journal of Applied Philosophy"
"5970","https://openalex.org/W2989697063","Conventions and the Morality of War","1975-01-01","https://openalex.org/A2989580910","0048-3915","Philosophy & Public Affairs"
"5971","https://openalex.org/W2990249713","Utilitarianism and the Rules of War","2017-05-15","https://openalex.org/A2990237573","0048-3915","Philosophy & Public Affairs"
"5972","https://openalex.org/W640096657","The ethics of war and peace","1988-10-11","https://openalex.org/A2138739555",NA,NA
"5973","https://openalex.org/W1493911266","Responsibility, Permissibility, and Vicarious Agency","2010-05-01","https://openalex.org/A2153422416","0031-8205","Philosophy and Phenomenological Research"
"5974","https://openalex.org/W2062864680","THE WAR CONVENTION AND THE MORAL DIVISION OF LABOUR","2009-10-01","https://openalex.org/A187986903","0031-8094","The Philosophical Quarterly"
"5975","https://openalex.org/W2167624718","The Obligation to Resist Oppression","2011-03-01","https://openalex.org/A2208056988","0047-2786","Journal of Social Philosophy"
"5976","https://openalex.org/W2265937616","Human Rights, the Laws of War, and Terrorism","2002-01-01","https://openalex.org/A1055073849","0037-783X","Social Research"
"5977","https://openalex.org/W2488902916","War and massacre","1972-01-01","https://openalex.org/A2172737460","0048-3915","Philosophy & Public Affairs"
"5978","https://openalex.org/W2799997130","The Origins of Totalitarianism","1959-01-01","https://openalex.org/A2800084545","0006-7431","Books abroad"
"5979","https://openalex.org/W198400843","Individual Rights and the Making of the International System","2013-08-29","https://openalex.org/A2171861713",NA,NA
"5980","https://openalex.org/W565120048","Terrorism: A Philosophical Analysis","2003-10-31","https://openalex.org/A568185825",NA,NA
"5981","https://openalex.org/W1814892572","The Ethics of War. Part II: Contemporary Authors and Issues","2012-05-01","https://openalex.org/A2291070294","1747-9991","Philosophy Compass"
"5982","https://openalex.org/W2015780861","The Causes of Terrorism","1981-07-01","https://openalex.org/A3214013524","0010-4159","Comparative politics"
"5983","https://openalex.org/W2023260382","Civilian Immunity in War","2010-03-05","https://openalex.org/A274927810",NA,NA
"5984","https://openalex.org/W2098251099","Traditions of War: Occupation, Resistance and the Law","2000-01-20","https://openalex.org/A2230079156",NA,NA
"5985","https://openalex.org/W2168107682","A Model Humanitarian Intervention?: Reassessing NATO's Libya Campaign","2013-07-10","https://openalex.org/A2617777928","0162-2889","International Security"
"5986","https://openalex.org/W2492148236","Terrorism: A Philosophical Enquiry","2012-01-01","https://openalex.org/A2082673549",NA,NA
"5987","https://openalex.org/W416695573","Justification and Critique: Towards a Critical Theory of Politics","2013-11-04","https://openalex.org/A2250403200",NA,NA
"5988","https://openalex.org/W629078970","The Trouble with Terror: Liberty, Security and the Response to Terrorism","2008-09-18","https://openalex.org/A132120862",NA,NA
"5989","https://openalex.org/W2059279722","Collective War and Individualistic Ethics: Against the Conscription of “Self-Defense”","1993-11-01","https://openalex.org/A2624517945","0090-5917","Political Theory"
"5990","https://openalex.org/W2113411557","Muslim Discourse on Rebellion","2013-12-01","https://openalex.org/A1964390246","0892-6794","Ethics & International Affairs"
"5991","https://openalex.org/W2493888918","A Treatise of Human Nature: Volume 1: Texts","2011-01-01","https://openalex.org/A2127694528",NA,NA
"5992","https://openalex.org/W2040834662","Pacifism: A Philosophical Analysis","1965-07-01","https://openalex.org/A2585680957","0014-1704","Ethics"
"5993","https://openalex.org/W2126687715","Violence and Revolutionary Subjectivity Marx to Žižek","2006-01-11","https://openalex.org/A2103988045","1474-8851","European Journal of Political Theory"
"5994","https://openalex.org/W2224332148","The Provisional Irish Republican Army and the Morality of Terrorism","2008-12-18","https://openalex.org/A2140309542",NA,NA
"5995","https://openalex.org/W651196095","The Resurrection of Hungary: A Parallel for Ireland","2004-01-01","https://openalex.org/A2703073915",NA,NA
"5996","https://openalex.org/W2008726734","War as Self-Defense","2004-03-01","https://openalex.org/A2153422416","0892-6794","Ethics & International Affairs"
"5997","https://openalex.org/W2171963043","Fighting words: naming terrorists, bandits, rebels and other violent actors","2005-02-01","https://openalex.org/A2134538802","0143-6597","Third World Quarterly"
