"","work","cit"
"12837","https://openalex.org/W2069502151","https://openalex.org/W859856377"
"12838","https://openalex.org/W2069502151","https://openalex.org/W2400646629"
"12839","https://openalex.org/W2069502151","https://openalex.org/W2431042016"
"12840","https://openalex.org/W2069502151","https://openalex.org/W53213664"
"12841","https://openalex.org/W2069502151","https://openalex.org/W97712397"
"12842","https://openalex.org/W2069502151","https://openalex.org/W2097794246"
"12843","https://openalex.org/W2069502151","https://openalex.org/W99274394"
"12844","https://openalex.org/W2143314283","https://openalex.org/W3213643592"
"12845","https://openalex.org/W2143314283","https://openalex.org/W3036166843"
"12846","https://openalex.org/W2143314283","https://openalex.org/W2986137465"
"12847","https://openalex.org/W2143314283","https://openalex.org/W2809142964"
"12848","https://openalex.org/W2143314283","https://openalex.org/W2763402879"
"12849","https://openalex.org/W2143314283","https://openalex.org/W2178449955"
"12850","https://openalex.org/W2143314283","https://openalex.org/W2734687662"
"12851","https://openalex.org/W2143314283","https://openalex.org/W2295893288"
"12852","https://openalex.org/W2143314283","https://openalex.org/W2579331166"
"12853","https://openalex.org/W2143314283","https://openalex.org/W2340952989"
"12854","https://openalex.org/W2143314283","https://openalex.org/W2145434407"
"12855","https://openalex.org/W2143314283","https://openalex.org/W3151929730"
"12856","https://openalex.org/W2143314283","https://openalex.org/W389401116"
"12857","https://openalex.org/W2143314283","https://openalex.org/W2015289595"
"12858","https://openalex.org/W2143314283","https://openalex.org/W2188948560"
"12859","https://openalex.org/W2143314283","https://openalex.org/W2005949547"
"12860","https://openalex.org/W2143314283","https://openalex.org/W2316082576"
"12861","https://openalex.org/W2143314283","https://openalex.org/W1983411204"
"12862","https://openalex.org/W2143314283","https://openalex.org/W2111615837"
"12863","https://openalex.org/W2143314283","https://openalex.org/W2130138550"
"12864","https://openalex.org/W2143314283","https://openalex.org/W87219167"
"12865","https://openalex.org/W2143314283","https://openalex.org/W2153259910"
"12866","https://openalex.org/W2143314283","https://openalex.org/W3291634"
"12867","https://openalex.org/W2143314283","https://openalex.org/W2336640018"
"12868","https://openalex.org/W2143314283","https://openalex.org/W1500117326"
"12869","https://openalex.org/W2131795851","https://openalex.org/W3036839358"
"12870","https://openalex.org/W2131795851","https://openalex.org/W2986137465"
"12871","https://openalex.org/W2131795851","https://openalex.org/W2921522229"
"12872","https://openalex.org/W2131795851","https://openalex.org/W2928349458"
"12873","https://openalex.org/W2131795851","https://openalex.org/W2963396867"
"12874","https://openalex.org/W2131795851","https://openalex.org/W2811477667"
"12875","https://openalex.org/W2131795851","https://openalex.org/W2782964625"
"12876","https://openalex.org/W2131795851","https://openalex.org/W2778859985"
"12877","https://openalex.org/W2131795851","https://openalex.org/W2780580538"
"12878","https://openalex.org/W2131795851","https://openalex.org/W2779693884"
"12879","https://openalex.org/W2131795851","https://openalex.org/W2620701673"
"12880","https://openalex.org/W2131795851","https://openalex.org/W2552576737"
"12881","https://openalex.org/W2131795851","https://openalex.org/W2594622565"
"12882","https://openalex.org/W2131795851","https://openalex.org/W2782155759"
"12883","https://openalex.org/W2131795851","https://openalex.org/W2785715726"
"12884","https://openalex.org/W2131795851","https://openalex.org/W2530091854"
"12885","https://openalex.org/W2131795851","https://openalex.org/W2913409160"
"12886","https://openalex.org/W2131795851","https://openalex.org/W2167543484"
"12887","https://openalex.org/W2131795851","https://openalex.org/W2340952989"
"12888","https://openalex.org/W2131795851","https://openalex.org/W2293911019"
"12889","https://openalex.org/W2131795851","https://openalex.org/W2202458759"
"12890","https://openalex.org/W2131795851","https://openalex.org/W2774589079"
"12891","https://openalex.org/W2131795851","https://openalex.org/W2560666535"
"12892","https://openalex.org/W2131795851","https://openalex.org/W3125152225"
"12893","https://openalex.org/W2131795851","https://openalex.org/W2026095380"
"12894","https://openalex.org/W1554205848","https://openalex.org/W2013086879"
"12895","https://openalex.org/W1554205848","https://openalex.org/W1621472773"
"12896","https://openalex.org/W1554205848","https://openalex.org/W2114305512"
"12897","https://openalex.org/W1554205848","https://openalex.org/W2076237760"
"12898","https://openalex.org/W1988987738","https://openalex.org/W3154870055"
"12899","https://openalex.org/W1988987738","https://openalex.org/W3048068447"
"12900","https://openalex.org/W1988987738","https://openalex.org/W3007081619"
"12901","https://openalex.org/W1988987738","https://openalex.org/W1936320070"
"12902","https://openalex.org/W1988987738","https://openalex.org/W92756388"
"12903","https://openalex.org/W1988987738","https://openalex.org/W164472168"
"12904","https://openalex.org/W1988987738","https://openalex.org/W2166906302"
"12905","https://openalex.org/W1988987738","https://openalex.org/W2009660245"
"12906","https://openalex.org/W1988987738","https://openalex.org/W2144983512"
"12907","https://openalex.org/W1988987738","https://openalex.org/W21155518"
"12908","https://openalex.org/W1988987738","https://openalex.org/W2110037293"
"12909","https://openalex.org/W1988987738","https://openalex.org/W2313251862"
"12910","https://openalex.org/W1606005905","https://openalex.org/W2071984298"
"12911","https://openalex.org/W1606005905","https://openalex.org/W1545565886"
"12912","https://openalex.org/W1606005905","https://openalex.org/W2182424622"
"12913","https://openalex.org/W1606005905","https://openalex.org/W1482768500"
"12914","https://openalex.org/W1606005905","https://openalex.org/W1592041154"
"12915","https://openalex.org/W1606005905","https://openalex.org/W2047916926"
"12916","https://openalex.org/W2003805585","https://openalex.org/W3167885034"
"12917","https://openalex.org/W2003805585","https://openalex.org/W3144635834"
"12918","https://openalex.org/W2003805585","https://openalex.org/W3139773873"
"12919","https://openalex.org/W2003805585","https://openalex.org/W3086560451"
"12920","https://openalex.org/W2003805585","https://openalex.org/W3024612645"
"12921","https://openalex.org/W2003805585","https://openalex.org/W2810795263"
"12922","https://openalex.org/W2003805585","https://openalex.org/W2777269270"
"12923","https://openalex.org/W2003805585","https://openalex.org/W2594622565"
"12924","https://openalex.org/W2003805585","https://openalex.org/W2734687662"
"12925","https://openalex.org/W2003805585","https://openalex.org/W2530091854"
"12926","https://openalex.org/W2003805585","https://openalex.org/W2889356143"
"12927","https://openalex.org/W2003805585","https://openalex.org/W2557559702"
"12928","https://openalex.org/W2003805585","https://openalex.org/W1624635439"
"12929","https://openalex.org/W2003805585","https://openalex.org/W2340952989"
"12930","https://openalex.org/W2003805585","https://openalex.org/W3151929730"
